,Unnamed: 0,Client: Create Date/Time,Client's City,zipcode,county,Client's Location,Presenting Needs: Taxonomy Code,category_code,category_sub,latitude,longitude
8397,2186,02/14/2017 10:45:10.939095 MST,TROY,12183,ALBANY,Albany,DT-8800,D,DT,42.743289,-73.69482
8398,2230,01/31/2017 14:01:34.119578 MST,TROY,12183,ALBANY,Albany,DF-7000.1200,D,DF,42.743289,-73.69482
8399,2307,02/07/2017 13:32:03.838541 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8400,2388,01/17/2017 13:11:06.494577 MST,TROY,12183,ALBANY,Albany,LR-1570,L,LR,42.743289,-73.69482
8401,2527,12/14/2017 09:16:24.026244 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8402,2597,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,PH-2950.3200,P,PH,42.743289,-73.69482
8403,2598,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,PH-2950.3200,P,PH,42.743289,-73.69482
8404,2599,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,PH-2950.3200,P,PH,42.743289,-73.69482
8405,2600,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,PH-2950.1500,P,PH,42.743289,-73.69482
8406,2601,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,PH-2950.1500,P,PH,42.743289,-73.69482
8407,2602,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,PH-2950.1500,P,PH,42.743289,-73.69482
8408,2603,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8409,2604,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8410,2605,11/15/2017 11:05:07.514447 MST,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8411,2610,11/08/2017 11:16:57.59683 MST,TROY,12183,ALBANY,Albany,BH-3800.7000,B,BH,42.743289,-73.69482
8412,2611,11/08/2017 11:16:57.59683 MST,TROY,12183,ALBANY,Albany,BH-3800.7000,B,BH,42.743289,-73.69482
8413,2612,11/08/2017 11:16:57.59683 MST,TROY,12183,ALBANY,Albany,BH-3800.7000,B,BH,42.743289,-73.69482
8414,2633,11/02/2017 10:17:19.508486 MDT,TROY,12183,ALBANY,Albany,BM-8500,B,BM,42.743289,-73.69482
8415,2634,11/02/2017 10:17:19.508486 MDT,TROY,12183,ALBANY,Albany,BM-8500,B,BM,42.743289,-73.69482
8416,2635,11/02/2017 10:17:19.508486 MDT,TROY,12183,ALBANY,Albany,BM-8500,B,BM,42.743289,-73.69482
8417,2636,11/02/2017 10:17:19.508486 MDT,TROY,12183,ALBANY,Albany,BM-6500.1500-130,B,BM,42.743289,-73.69482
8418,2637,11/02/2017 10:17:19.508486 MDT,TROY,12183,ALBANY,Albany,BM-6500.1500-130,B,BM,42.743289,-73.69482
8419,2638,11/02/2017 10:17:19.508486 MDT,TROY,12183,ALBANY,Albany,BM-6500.1500-130,B,BM,42.743289,-73.69482
8420,3464,02/14/2017 14:04:41.505997 MST,TROY,12183,ALBANY,Albany,DT-8800,D,DT,42.743289,-73.69482
8421,3943,12/15/2017 10:58:54.321061 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8422,3985,12/07/2017 11:10:34.956147 MST,TROY,12183,ALBANY,Albany,BH-3800.7000,B,BH,42.743289,-73.69482
8423,3986,12/07/2017 11:10:34.956147 MST,TROY,12183,ALBANY,Albany,BH-3800.7000,B,BH,42.743289,-73.69482
8424,4172,12/12/2017 11:56:56.493484 MST,TROY,12183,ALBANY,Albany,BD-1800.2000,B,BD,42.743289,-73.69482
8425,4567,05/18/2017 11:32:36.645219 MDT,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8426,4797,03/15/2017 09:49:42.910506 MDT,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8427,5099,01/26/2017 13:49:30.451147 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8428,5101,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,DD-1500.9650,D,DD,42.743289,-73.69482
8429,5102,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,DD-1500.9650,D,DD,42.743289,-73.69482
8430,5103,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,DD-1500.9650,D,DD,42.743289,-73.69482
8431,5104,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,DD-1500.9650,D,DD,42.743289,-73.69482
8432,5105,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8433,5106,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8434,5107,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8435,5108,01/26/2017 10:38:39.043812 MST,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8436,5162,01/17/2017 07:10:29.824378 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8437,5212,01/10/2017 07:35:42.040313 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8438,5677,05/23/2017 15:06:18.138713 MDT,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8439,5890,02/05/2017 12:48:32.28458 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8440,5938,01/23/2017 16:23:31.476026 MST,TROY,12183,ALBANY,Albany,DT-8800,D,DT,42.743289,-73.69482
8441,5984,01/11/2017 09:56:26.735195 MST,TROY,12183,ALBANY,Albany,BM-5050.1500,B,BM,42.743289,-73.69482
8442,6058,12/21/2017 10:57:11.222728 MST,TROY,12183,ALBANY,Albany,NL-1000.8500,N,NL,42.743289,-73.69482
8443,6066,12/19/2017 12:45:21.816768 MST,TROY,12183,ALBANY,Albany,BM-6500.1500-150,B,BM,42.743289,-73.69482
8444,6090,12/27/2017 10:59:32.538998 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8445,6113,04/11/2017 14:03:07.908743 MDT,TROY,12183,ALBANY,Albany,DT-11619,D,DT,42.743289,-73.69482
8446,6139,04/17/2017 10:43:41.11755 MDT,TROY,12183,ALBANY,Albany,DT-11645,D,DT,42.743289,-73.69482
8447,6272,03/27/2017 14:45:51.961296 MDT,TROY,12183,ALBANY,Albany,DT-11779,D,DT,42.743289,-73.69482
8448,6487,01/31/2017 09:37:56.645059 MST,TROY,12183,ALBANY,Albany,DT-11998,D,DT,42.743289,-73.69482
8449,6754,09/25/2017 06:40:34.012368 MDT,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8450,6932,06/21/2017 10:26:47.355438 MDT,GREEN ISLAND,12183,ALBANY,Albany,BD-1800.2000,B,BD,42.743289,-73.69482
8451,6933,06/21/2017 10:26:47.355438 MDT,GREEN ISLAND,12183,ALBANY,Albany,BD-1800.2000,B,BD,42.743289,-73.69482
8452,6934,06/21/2017 10:26:47.355438 MDT,GREEN ISLAND,12183,ALBANY,Albany,BD-1800.2000,B,BD,42.743289,-73.69482
8453,7126,04/06/2017 10:45:31.478736 MDT,TROY,12183,ALBANY,Albany,BH-1800.8500,B,BH,42.743289,-73.69482
8454,7140,06/02/2017 06:47:50.141579 MDT,TROY,12183,ALBANY,Albany,BT-4500.6500-170,B,BT,42.743289,-73.69482
8455,7141,06/02/2017 06:47:50.141579 MDT,TROY,12183,ALBANY,Albany,BT-4500.6500-170,B,BT,42.743289,-73.69482
8456,7142,06/02/2017 06:47:50.141579 MDT,TROY,12183,ALBANY,Albany,BT-4500.6500-500,B,BT,42.743289,-73.69482
8457,7143,06/02/2017 06:47:50.141579 MDT,TROY,12183,ALBANY,Albany,BT-4500.6500-500,B,BT,42.743289,-73.69482
8458,7170,03/22/2017 12:18:26.86261 MDT,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8459,7171,03/22/2017 12:18:26.86261 MDT,TROY,12183,ALBANY,Albany,BV-8900.9300-180,B,BV,42.743289,-73.69482
8460,7172,03/22/2017 12:18:26.86261 MDT,TROY,12183,ALBANY,Albany,BH-3800.7000,B,BH,42.743289,-73.69482
8461,7173,03/22/2017 12:18:26.86261 MDT,TROY,12183,ALBANY,Albany,BH-3800.7000,B,BH,42.743289,-73.69482
8462,7407,01/23/2017 13:35:15.504572 MST,TROY,12183,ALBANY,Albany,TB-1100.6400,T,TB,42.743289,-73.69482
8463,7652,11/28/2017 14:15:11.903167 MST,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8464,7767,07/12/2017 09:38:37.998212 MDT,TROY,12183,ALBANY,Albany,NT-8900,N,NT,42.743289,-73.69482
8465,7924,03/16/2017 16:06:58.673374 MDT,TROY,12183,ALBANY,Albany,,,,42.743289,-73.69482
8466,8071,04/14/2017 14:22:37.735126 MDT,TROY,12183,ALBANY,Albany,DT-10698,D,DT,42.743289,-73.69482
8467,8229,03/28/2017 09:40:04.296011 MDT,TROY,12183,ALBANY,Albany,DT-10865,D,DT,42.743289,-73.69482
8468,8319,02/20/2017 10:53:13.153161 MST,TROY,12183,ALBANY,Albany,DT-10962,D,DT,42.743289,-73.69482
8469,8408,02/13/2017 08:10:46.992606 MST,TROY,12183,ALBANY,Albany,DT-11060,D,DT,42.743289,-73.69482
8470,8418,01/31/2017 14:49:33.73986 MST,TROY,12183,ALBANY,Albany,DT-11073,D,DT,42.743289,-73.69482
8471,8491,01/27/2017 08:13:06.118727 MST,TROY,12183,ALBANY,Albany,DT-11154,D,DT,42.743289,-73.69482
8472,355,07/24/2017 10:19:32.347026 MDT,NEWTONVILLE,12128,ALBANY,Albany,,,,42.724978,-73.764296
8473,5947,01/14/2017 15:47:11.569912 MST,NEWTONVILLE,12128,ALBANY,Albany,,,,42.724978,-73.764296
8474,377,04/05/2017 18:52:31.355418 MDT,KNOX,12107,ALBANY,Albany,,,,42.660046,-74.116812
8475,856,01/12/2017 14:23:41.858829 MST,KNOX,12107,ALBANY,Albany,DT-10718,D,DT,42.660046,-74.116812
8476,3579,01/12/2017 14:28:43.549549 MST,KNOX,12107,ALBANY,Albany,DT-8800,D,DT,42.660046,-74.116812
8477,5132,01/12/2017 08:02:08.805498 MST,KNOX,12107,ALBANY,Albany,DT-8800,D,DT,42.660046,-74.116812
8478,5217,01/10/2017 08:18:40.398458 MST,KNOX,12107,ALBANY,Albany,,,,42.660046,-74.116812
8479,8715,01/12/2017 14:09:28.638144 MST,KNOX,12107,ALBANY,Albany,DT-8956,D,DT,42.660046,-74.116812
8480,665,01/06/2017 13:01:37.420007 MST,EAST BERNE,12059,ALBANY,Albany,,,,42.621933,-74.05574
8481,1536,12/12/2017 10:34:33.032425 MST,EAST BERNE,12059,ALBANY,Albany,,,,42.621933,-74.05574
8482,2071,03/23/2017 14:03:50.875722 MDT,EAST BERNE,12059,ALBANY,Albany,TJ-3000.8000,T,TJ,42.621933,-74.05574
8483,2904,06/21/2017 12:03:08.814458 MDT,EAST BERNE,12059,ALBANY,Albany,DD-1500.9650,D,DD,42.621933,-74.05574
8484,5863,02/11/2017 11:53:00.785665 MST,EAST BERNE,12059,ALBANY,Albany,,,,42.621933,-74.05574
8485,6022,08/19/2017 14:56:54.984 MDT,EAST BERNE,12059,ALBANY,Not Applicable,,,,42.621933,-74.05574
8486,6627,01/17/2017 12:38:43.306929 MST,EAST BERNE,12059,ALBANY,Albany,DT-12144,D,DT,42.621933,-74.05574
8487,8780,01/17/2017 08:25:23.030174 MST,EAST BERNE,12059,ALBANY,Albany,DT-9064,D,DT,42.621933,-74.05574
8488,690,02/01/2017 08:44:17.055065 MST,ALBANY,12227,ALBANY,Not Applicable,,,,42.614852,-73.970812
8489,6513,02/02/2017 08:50:21.128202 MST,ALBANY,12227,ALBANY,Albany,DT-12024,D,DT,42.614852,-73.970812
8490,691,02/01/2017 11:18:17.479003 MST,WESTERLO,12193,ALBANY,Not Applicable,,,,42.515818,-74.04978
8491,1079,03/28/2017 11:27:55.00283 MDT,WESTERLO,12193,ALBANY,Albany,DT-11179,D,DT,42.515818,-74.04978
8492,3388,03/17/2017 11:04:48.683682 MDT,WESTERLO,12193,ALBANY,Albany,DT-8800,D,DT,42.515818,-74.04978
8493,3969,12/08/2017 08:18:31.753921 MST,WESTERLO,12193,ALBANY,Albany,TI-1800.2000,T,TI,42.515818,-74.04978
8494,4292,08/30/2017 13:41:23.963941 MDT,WESTERLO,12193,ALBANY,Albany,,,,42.515818,-74.04978
8495,6834,08/18/2017 08:59:48.582943 MDT,WESTERLO,12193,ALBANY,Albany,BT-4500.6500-500,B,BT,42.515818,-74.04978
8496,7312,03/17/2017 14:01:27.678318 MDT,WESTERLO,12193,ALBANY,Albany,,,,42.515818,-74.04978
8497,8410,02/02/2017 14:06:58.778411 MST,WESTERLO,12193,ALBANY,Albany,DT-11064,D,DT,42.515818,-74.04978
8498,752,02/27/2017 15:03:40.032872 MST,GLENMONT,12077,ALBANY,Albany,DT-10610,D,DT,42.600551,-73.79621
8499,1645,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,TJ-3000.8000,T,TJ,42.600551,-73.79621
8500,1646,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,TJ-3000.8000,T,TJ,42.600551,-73.79621
8501,1647,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,TJ-3000.8000,T,TJ,42.600551,-73.79621
8502,1648,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,ND-6500.8000,N,ND,42.600551,-73.79621
8503,1649,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,ND-6500.8000,N,ND,42.600551,-73.79621
8504,1650,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,ND-6500.8000,N,ND,42.600551,-73.79621
8505,1651,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,BT-4500.6500-800,B,BT,42.600551,-73.79621
8506,1652,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,BT-4500.6500-800,B,BT,42.600551,-73.79621
8507,1653,10/25/2017 14:39:39.806758 MDT,GLENMONT,12077,ALBANY,Albany,BT-4500.6500-800,B,BT,42.600551,-73.79621
8508,1732,06/26/2017 08:06:39.791141 MDT,GLENMONT,12077,ALBANY,Albany,,,,42.600551,-73.79621
8509,3140,04/18/2017 13:36:11.115335 MDT,GLENMONT,12077,ALBANY,Albany,YZ-8450,Y,YZ,42.600551,-73.79621
8510,3739,04/01/2017 10:49:12.703776 MDT,GLENMONT,12077,ALBANY,Albany,DT-8400,D,DT,42.600551,-73.79621
8511,3874,06/14/2017 08:05:27.356714 MDT,GLENMONT,12077,ALBANY,Albany,,,,42.600551,-73.79621
8512,4535,04/18/2017 13:18:53.226146 MDT,GLENMONT,12077,ALBANY,Albany,DT-8700.2000,D,DT,42.600551,-73.79621
8513,4611,04/11/2017 12:16:59.770375 MDT,GLENMONT,12077,ALBANY,Albany,TJ-3000.8000,T,TJ,42.600551,-73.79621
8514,4938,02/23/2017 07:08:46.834392 MST,GLENMONT,12077,ALBANY,Albany,,,,42.600551,-73.79621
8515,5319,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,,,,42.600551,-73.79621
8516,5320,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RF-8380,R,RF,42.600551,-73.79621
8517,5321,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RF-8380,R,RF,42.600551,-73.79621
8518,5322,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RF-8380,R,RF,42.600551,-73.79621
8519,5323,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RF-8380,R,RF,42.600551,-73.79621
8520,5324,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,YF-5000.5050-170,Y,YF,42.600551,-73.79621
8521,5325,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,YF-5000.5050-170,Y,YF,42.600551,-73.79621
8522,5326,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,YF-5000.5050-170,Y,YF,42.600551,-73.79621
8523,5327,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,YF-5000.5050-170,Y,YF,42.600551,-73.79621
8524,5328,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RM-6500.1500,R,RM,42.600551,-73.79621
8525,5329,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RM-6500.1500,R,RM,42.600551,-73.79621
8526,5330,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RM-6500.1500,R,RM,42.600551,-73.79621
8527,5331,09/15/2017 17:10:49.736357 MDT,GLENMONT,12077,ALBANY,Albany,RM-6500.1500,R,RM,42.600551,-73.79621
8528,5700,06/02/2017 12:07:50.559772 MDT,GLENMONT,12077,ALBANY,Albany,TJ-3000.8000,T,TJ,42.600551,-73.79621
8529,5701,06/02/2017 12:07:50.559772 MDT,GLENMONT,12077,ALBANY,Albany,TJ-3000.8000,T,TJ,42.600551,-73.79621
8530,5702,06/02/2017 12:07:50.559772 MDT,GLENMONT,12077,ALBANY,Albany,TJ-3000.8000,T,TJ,42.600551,-73.79621
8531,5703,06/02/2017 12:07:50.559772 MDT,GLENMONT,12077,ALBANY,Albany,BH-1800,B,BH,42.600551,-73.79621
8532,5704,06/02/2017 12:07:50.559772 MDT,GLENMONT,12077,ALBANY,Albany,BH-1800,B,BH,42.600551,-73.79621
8533,5705,06/02/2017 12:07:50.559772 MDT,GLENMONT,12077,ALBANY,Albany,BH-1800,B,BH,42.600551,-73.79621
8534,6153,04/05/2017 08:21:47.388513 MDT,GLENMONT,12077,ALBANY,Albany,DT-11659,D,DT,42.600551,-73.79621
8535,6555,01/27/2017 14:05:10.396727 MST,GLENMONT,12077,ALBANY,Albany,DT-12068,D,DT,42.600551,-73.79621
8536,6628,01/17/2017 09:42:42.157996 MST,GLENMONT,12077,ALBANY,Albany,DT-12145,D,DT,42.600551,-73.79621
8537,6825,08/22/2017 13:19:12.92147 MDT,GLENMONT,12077,ALBANY,Albany,RX-8470.8600-050,R,RX,42.600551,-73.79621
8538,6826,08/22/2017 13:19:12.92147 MDT,GLENMONT,12077,ALBANY,Albany,RX-8470.8600-050,R,RX,42.600551,-73.79621
8539,6827,08/22/2017 13:19:12.92147 MDT,GLENMONT,12077,ALBANY,Albany,RX-8450.8100,R,RX,42.600551,-73.79621
8540,6828,08/22/2017 13:19:12.92147 MDT,GLENMONT,12077,ALBANY,Albany,RX-8450.8100,R,RX,42.600551,-73.79621
8541,7468,01/13/2017 14:01:13.858701 MST,GLENMONT,12077,ALBANY,Albany,LH-0600.3000-300,L,LH,42.600551,-73.79621
8542,7488,01/04/2017 09:26:04.180675 MST,GLENMONT,12077,ALBANY,Albany,,,,42.600551,-73.79621
8543,8011,02/08/2017 10:36:04.917189 MST,GLENMONT,12077,ALBANY,Albany,DT-8800,D,DT,42.600551,-73.79621
8544,8151,04/05/2017 08:50:53.932631 MDT,GLENMONT,12077,ALBANY,Albany,DT-10783,D,DT,42.600551,-73.79621
8545,8523,01/12/2017 10:16:04.887058 MST,GLENMONT,12077,ALBANY,Albany,DT-11193,D,DT,42.600551,-73.79621
8546,802,02/15/2017 10:50:14.054029 MST,SCHDY,12303,ALBANY,Albany,DT-10664,D,DT,42.769009,-73.93619
8547,8569,01/11/2017 10:52:16.115116 MST,SCHDY,12303,ALBANY,Albany,DT-11245,D,DT,42.769009,-73.93619
8548,13249,12/19/2017 13:01:10.211941 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,FT-4500.4600,F,FT,42.769009,-73.93619
8549,13261,12/13/2017 10:34:28.712523 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8550,13267,12/05/2017 10:04:09.754383 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.769009,-73.93619
8551,13268,12/05/2017 10:04:09.754383 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.769009,-73.93619
8552,13271,11/29/2017 12:31:17.591668 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,NL-5000.5000-520,N,NL,42.769009,-73.93619
8553,13287,07/13/2017 11:48:02.355827 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8554,13293,12/27/2017 08:39:12.703784 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,YV-3000,Y,YV,42.769009,-73.93619
8555,13294,12/27/2017 08:39:12.703784 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,YV-3000,Y,YV,42.769009,-73.93619
8556,13295,12/27/2017 08:39:12.703784 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,BH-0500,B,BH,42.769009,-73.93619
8557,13296,12/27/2017 08:39:12.703784 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,BH-0500,B,BH,42.769009,-73.93619
8558,13300,12/20/2017 13:24:01.362657 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8559,13305,07/03/2017 12:36:04.323655 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,YF-9000.0100,Y,YF,42.769009,-73.93619
8560,13313,05/04/2017 10:11:28.711711 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,FP-4500,F,FP,42.769009,-73.93619
8561,13314,05/03/2017 12:19:01.391667 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BM-6500.1500-150,B,BM,42.769009,-73.93619
8562,13320,04/21/2017 13:03:34.374162 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8563,13321,04/20/2017 10:40:22.259733 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8564,13337,11/20/2017 09:43:32.04491 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.4500-900,T,TI,42.769009,-73.93619
8565,13350,08/10/2017 17:51:21.736756 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BH-1800.8500,B,BH,42.769009,-73.93619
8566,13354,04/17/2017 07:05:12.8447 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.3000,T,TI,42.769009,-73.93619
8567,13355,04/17/2017 07:05:12.8447 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TI-1800.3000,T,TI,42.769009,-73.93619
8568,13356,04/17/2017 07:05:12.8447 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TJ-3000.8000,T,TJ,42.769009,-73.93619
8569,13357,04/17/2017 07:05:12.8447 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,TJ-3000.8000,T,TJ,42.769009,-73.93619
8570,13362,04/07/2017 09:49:01.559538 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8571,13369,10/23/2017 10:58:13.690545 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.769009,-73.93619
8572,13370,10/18/2017 09:00:07.842511 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8573,13377,10/05/2017 10:45:19.812363 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BH-3000.4600,B,BH,42.769009,-73.93619
8574,13378,10/05/2017 10:45:19.812363 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BH-3000.4600,B,BH,42.769009,-73.93619
8575,13379,10/05/2017 10:45:19.812363 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BM-3000.0500-250,B,BM,42.769009,-73.93619
8576,13380,10/05/2017 10:45:19.812363 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BM-3000.0500-250,B,BM,42.769009,-73.93619
8577,13403,05/15/2017 06:43:48.502705 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BM-5050.1500,B,BM,42.769009,-73.93619
8578,13404,05/15/2017 06:43:48.502705 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BM-5050.1500,B,BM,42.769009,-73.93619
8579,13405,05/15/2017 06:43:48.502705 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.1700,B,BV,42.769009,-73.93619
8580,13406,05/15/2017 06:43:48.502705 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BV-8900.1700,B,BV,42.769009,-73.93619
8581,13409,05/09/2017 12:45:40.035469 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,PH-3300.2750,P,PH,42.769009,-73.93619
8582,13412,04/04/2017 15:40:29.258716 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8583,13426,09/13/2017 14:11:04.142707 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.769009,-73.93619
8584,13437,03/28/2017 07:27:50.621393 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8585,13442,03/27/2017 09:14:16.132007 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8586,13443,03/31/2017 12:46:01.763439 MDT,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8587,13449,03/07/2017 15:20:20.332833 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8588,13450,03/07/2017 10:10:48.283749 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8589,13460,03/06/2017 08:53:59.733517 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8590,13461,03/06/2017 08:29:06.231303 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8591,13468,02/13/2017 10:46:38.5341 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8592,13474,03/02/2017 08:51:01.263659 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8593,13485,02/27/2017 10:25:37.745723 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8594,13505,02/06/2017 13:18:20.831029 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8595,13510,02/06/2017 07:55:38.92204 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8596,13519,02/04/2017 14:40:02.713758 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8597,13530,01/31/2017 12:59:41.187108 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,DT-8800,D,DT,42.769009,-73.93619
8598,13538,02/09/2017 13:17:22.663713 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
8599,13539,02/09/2017 12:53:02.555436 MST,SCHENECTADY,12303,SCHENECTADY,Schenectady,,,,42.769009,-73.93619
